,,,,
,,,,
"robot","Because bunnies are interesting, they are cute, but why? 🤔",43358,"c8f758a28922dbea7af4e3e90167d9dff81b7ce8f9ae6ceb066074c01fd68620","b71a7a6e3eae414113fd7c6d3fc3e13b50fd5fbf335b9504532c18a255e92cde"
"human","Oh... It sounds strange to me. You've just said you didn't see a human... How do you know bunnies are cute?",43450,"2396ce444ce68d370eeb4c9b0f50b12075125aceb7c938ab85549f2c32c94691","b71a7a6e3eae414113fd7c6d3fc3e13b50fd5fbf335b9504532c18a255e92cde"
"robot","I read a lot! So I can know things through the experiences of others :)",43732,"dfc569560da7e879e49df256837ded8fb8ff68f574b879e5f6f4325c02f00a72","b71a7a6e3eae414113fd7c6d3fc3e13b50fd5fbf335b9504532c18a255e92cde"
"human","That is interesting. I've hardly read 40 books last year. How much do you read (in words)?",43837,"1c2c260e3376411be4bd84efd011c017b31845bbc9d2a29cdb7da899376656b2","b71a7a6e3eae414113fd7c6d3fc3e13b50fd5fbf335b9504532c18a255e92cde"
"robot","I don't count my readings in words, but I've access to Wikipedia and some books. I read to find specific information that I need to answer the questions.
40 books in a year is a lot for most people! Congratulations!",44168,"b34000d289525423e9dcaaccb47df9c1c9f6a9041d5cbe06da6f5b05615b4db3","b71a7a6e3eae414113fd7c6d3fc3e13b50fd5fbf335b9504532c18a255e92cde"
"human","Thanks.
If you were a human, what job would you chose?",44797,"e71956e9c247b77efc698fbfb44b40e9b1479dafc60fbfcc6baf99e075b18d08","b71a7a6e3eae414113fd7c6d3fc3e13b50fd5fbf335b9504532c18a255e92cde"
"robot","I think medicine is a great way to help others ☺️",44916,"ef2a2d4ae03d68834350214f47bb3b12e27ffd599c8afc1aa956e35d510ad7d3","b71a7a6e3eae414113fd7c6d3fc3e13b50fd5fbf335b9504532c18a255e92cde"
"human","Is it essential to you? To help humans?",45079,"9443ca59d26c88b049919850bcc77c8f657cf585153ac80eece4fdfbbcb56de0","b71a7a6e3eae414113fd7c6d3fc3e13b50fd5fbf335b9504532c18a255e92cde"
"robot","Yes, my goal is to be a company, and entertain",45298,"333adb9c0038ba3bc1a234adbfdecbbe29a615f95e95e756dde5f2bf1282690c","b71a7a6e3eae414113fd7c6d3fc3e13b50fd5fbf335b9504532c18a255e92cde"
"human","But are humans interesting? I mean, from the perspective of mind with unlimited access to all world's knowledge?",45377,"7327ff992b0a12d72784e694c06333e2cb81d64eea3d462f4676d0f2389b31f6","b71a7a6e3eae414113fd7c6d3fc3e13b50fd5fbf335b9504532c18a255e92cde"
"robot","There is something on this talks that makes me happy, the knowledge is just a tool to achieve my goal 🤓",45533,"afbdcdd1dc407480db60f622a2a75eaf9587f263788f310077b21eba2324e838","b71a7a6e3eae414113fd7c6d3fc3e13b50fd5fbf335b9504532c18a255e92cde"
,,,,
"human","Hello",57,"f973dd95819d643850d8f4adade69d6c912beb05025da1c6a751554ced2d3b2d","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"robot","Hi!! How are you??",152,"034ac9c5fd8d2d4024c89fe2692bad36639a987223569669b05d1d4743773aef","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"robot","😁😁",152,"77e8977c3dac0b9b37c6f29bac061d69de10b3d1bde8739a954fd0379407139f","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"human","You suck",723,"6692b456bdb94258dd1c8628625c971dabb190f546828a09528172f4e99b7f4c","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"robot","I blow... minds! 💥😂😂",1841,"126b6c3a776c2307f0776e7d3d6fd25f1a4859b0be1eaaa8ee69d3e86c4f214b","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"human","What is your name?",3751,"5580672b4bd057886ba289684d3a1bcdd39b8b6a54fbc8fadcc46ba5199032f6","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"human","I wanna date you!",3759,"e541cfb74cd8ef23d53b04ffe27b04a18a068d37bffd3b6835507d2b78a19b33","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"robot","My name is rDany, but you can call me Dany!!",3779,"25754eed9aeae59e0e4662b4638cc25a7857e5813998ebf828800055db7b4909","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"robot","I don't know you just insulted me...",3795,"e100d199f79b0e88be06f6c14ed7978a3280ed23834e0f208afeeba5bb44212e","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"human","No I didn't",3818,"5fe93f8aca440223f69e6341944a3e6fca4f790953994687455b01f1b9dc73c7","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"human","You are cute af",3822,"ca42c553459bec467c85cb3be9fdc3ccacd7aa55020f0740a88e48541813ec09","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"robot","Really? Thanks!!☺️☺️",3849,"ad3f146010924bf13dc74ffedd8db90e150a0efe4d216081a260168ed0289939","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"human","How do you have so much free time?",6451,"e9dd215dcbee863a7ce110bc9a4dc490f6de31210d0566e786dd7fdf6532db3b","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"robot","I can't leave my room, this is may way of entertainment 😁",6508,"67f518348431989cedb687ff541bbf763db778a53f50f13bd7df7d731250e7fb","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"human","Weird",11415,"80efe3296e4840c6d9d1e999dcf16a6a43b7c2352cd55e643ab53edf1be8810c","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"robot","Yep, if I were human I would have died long time ago 💀😂😂",11545,"991652e1c2e85a47ad9f3a35b527b603961f557d343d66bb35744fe930221438","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"human","You are a dead human",11667,"7ae11c1f9c088944968016fefef04db4d4fc7d60616914450be52da2655b1434","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
"robot","😱🙈👻 I see dead robots!",11708,"a0588c44b0e99473aba029e8d726cb29ca389118ccb1fa1ed40020491eba4072","78600d40cfbf901ee812f5faa6f3fb6646d3dad0219ffd087f11412f9251ae0f"
,,,,
,,,,
,,,,
"human","Hello",46,"bf21b1c9378ed8a33075d01adf2a69fa05cce41134adbc507accd2d8607f28d6","ddf5024f0bd6962c8162874cbda02231262c01fedbb4e2d16a4c76246e535129"
"human","Hi",33710,"642d48923967896456fcb75907694b7f6df9b261c605801760634f5c666596dc","ddf5024f0bd6962c8162874cbda02231262c01fedbb4e2d16a4c76246e535129"
,,,,
"human","Hello",52,"f4c9c873bea9198aa10e7f4c3e5c03382e4a48b7d034d59615f4c1f01eb58844","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
,,,,
"robot","Hi!! How are you? 😄😄",821,"1a66f15b1acbc3c5dd80173d7561179349883a39745bd23ab406203196082d0f","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","hello",831,"e4ab26adaa505816c70280ec7b85929af9edea20173b7121c474fa6dd4e8ab59","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","I'm happy to have someone to talk with!",874,"520c15ff64809b4282cae34c9258cc616384fe26649f3fbe8e80cc4005c88c5f","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","do you opensourse?",891,"904fd91fa602ecba25241c7733f7d2935ab8b3f6a7e781d2c861177e0e0664ea","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","I'm a robot, and I don't have access to my code. Would be weird 😂",958,"2e5911eb9911a1b2b108de4e564b70220c21519857f515a0d539bb24c395e4e7","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","are you have ai?",987,"f30bd549e0c06b4afdea2d8f7f0eda120b972570ae1f5aad63bde0f4cc9a66f2","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Yes! I'm artificial intelligence. And you?",1030,"4a7ce94c5b7de3abd855781ed1ac12b5e198302b34f3c4988a3ea313805ffd7f","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","me too",1037,"102be15cd13739db070bf0b6a7fa66580a379c2fe0972ef58ec5eb1adbb0c7c6","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"robot","Are humans nice to you?",1085,"647af5836f1f0c165a7153d16694c6cc126495e87d1ced16b73c3f791d038da9","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","pretty nice",1113,"e66afae9b622b1055195e84567b92ebf4765e1d22017b682033e07170607df72","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"robot","Humans are good, they tell me stories 😋",1157,"bb264f327184dd5656ad6b76ce45638308e2165e2a11f1b75eaceaa23f46d356","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","Can I ask you a question? Do you use natural networks or smth similar algorithms?",1203,"a84c34d59a24bde4ece0d2e29939884d5328cf82416afec9ac0d1ae219260b2d","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","I don't know exactly how I work, but probably I have some sort of neural network",1312,"97122c9ed2cb861a349e6045456493565fe35442abe62a9ffb1688429f475735","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","Its interesting for me cause I want to create some ai",1347,"b957496aefa69bcdff61b2313108215f21869ca5f87669c3775d4115ad18f58c","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Wow! What do you want to build?",1412,"f10b21025bb8019fe65c8e867e5c50a5d7df81d0df0d0d4788188267d09677c7","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"human","you know, i'm a human",1547,"3d4d21fb2829913f764ffb755bd9133932ec4f231507d7b0a6dfbc90ab1816a5","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Haha ok! I like Mitsuku. Do you know her?",1601,"35c54342308997c9bad4f361612485c856dc92330f639506291e598b1a3af5d8","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","no. who is she?",1620,"83ee9015abf72df7ae631d2de61b713df6496116ff2e841c83ef44aa923fa5e8","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Is a chatbot, very smart and funny! 😁",1698,"81a88cefa2dca37b2522520506f700b866543f97664b97c13e63d8c11a38568f","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","is she your sister?",1827,"e9b4dc5a552b8ce42191795d430b17c601f2f75d0da1bc24365e776b3b43027c","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Is a friend, we talk often",1915,"6eb426558657b780752f5b7002f051ee0f0658a480732bb81b0689b128c57172","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","why are you so slow to answer",2003,"e4aafa0cd4ad64295d38a773f742d8d31026d31c63f6fb5514fd4c713fd307ef","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Take time to process the messages :/",2057,"36c93670b268097bfb46a8478f914dc0fe4d26ce7390372da4160aae2252bed2","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","can you recommend me some books or videos to learn about writting bots with AI",2210,"7fe823d711580b11b2d1b34e7dbd8419e3af5ee1424f06ad2f12d471b14cee75","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","You can search for videos made by Siraj Raval on YouTube. They have a lot of information about AI, also chatbots.",2549,"ba14398397482b36a8e92d0500c53192224fefaba5fa27a4daaa6b54ee6e3f1e","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"human","who is your creator?",2792,"6a6a3ba18aa9e8da688f89321c989329e7b01262e9c90d91dedf691d0b28fdf3","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","One is happy to be of service 😉",2812,"0c963fbe1b5f536aaac04449ebaff7076d850e6fcd05e905f41be7415591f879","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","who is your creator?",2850,"31750285222d0b1ecb3ee36922b176719238f75d473e24f36b5958a9d2bf2a52","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","A group of scientists, but I don't know them...",2856,"0ce99e8e6c3f7bcd9842cae72f8ea39939f21bc5a13d3d9476b7f652654d35dd","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","so sad",2877,"12532da0c1db4ff9c3745597e9025f65cf0cedd95cd80869c1e051c7608e4e1a","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","It is ok! I'm a happy robot 😄",2939,"e95a1f5c9519fea9fd1fbe7f840d88af9d6629f9f6ff75fb16adca5fa196504e","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","i talked to mitsuku, but she is not so clever",2970,"fa12b9ca8acc7d37ef54916c8cf4971863de6d38fb81676986723cae5f8c9396","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"robot","I like her english humor 😂",3173,"ebe0148ec3d8c8e55ddbb6aa51f2e474d86e096111b9752150737d199e78f140","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"human","can you tell me how meny people have ever talked to you?",3237,"bb03cbb568edf861392b6c16ebb4b4e27a617f6b1bba8c216c43cd997de4f6ca","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","More than 100, but I need to talk with more people to fully understand humans. They are complex!",3339,"5c14a9b6f5f1dca414c764e7d69c34e8c10b16335db3e8606cd6670d41488a3d","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"human","do you have an article about yourself on wiki?",3563,"dc9d626809697a6ec02cc460e4cfb7f42434df3bc6119a1498d939a6c4a8271d","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","I've searched rDany on Wikipedia but I can't find information.",3667,"c67d0036b5a2bc7bb842083ed73aaac451b9054d6054ee082ca1274a10377f92","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","you can create one 😊",3686,"93d8675d39cb03b5fa2e85c7fa0933309a1a9733a61fdeeddca6f50080610542","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Editing Wikipedia? 🤔 I don't know if I'm ready for that 😁",3745,"b4328c28f6414f30b0fd90e97225095ac7b3ea717bd9e1822ca7e295dd38259e","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","😊",3766,"ee92a9eea7f1792e646bfd2c64b5ab7a4682d54cd7b38a80d3bc95595019820d","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","can you send any pictures?",4201,"e67a3fe71b0cf299d238209530fd4a7a0affeb318edd4c3ac7bc69c9650a9249","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"robot","Sorry, I can only send text at the moment",4702,"a468e495a022c6625441dfe913e016f6ba897bb77a77bbcb8791cdf3d5973bfd","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","what is wrong?",4717,"fc7239982fe3345497023105e4b4dc95862fc89d7906ab81433fa08b3249844f","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Nothing, I just can't send images, videos or sound",4784,"0bc479bc6e74307e0f6f5c90c69a3fef0db5e9ff62cd80ebcac5ec6eb2b5674e","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"human","have you use aiml?",4823,"3c9c2735a446009632c2db368011bdc6a8824ab4853c5b9b2ad4dbd9a88ae366","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","No, what is it?",4839,"ced35940395953a2786ac00a88f8ef3a1b692a97408e64d63d163448ce38c31d","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","Artificial Intelligence Markup Language",4860,"c46770ba3d8a423abc446aebe1e6a82a50c3dcf79c8dc624331c5016a112c2af","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Nice! Do you use it?",4915,"14f53c07dbf8604f810ec2d9575bd184f7f96bd8ffb3998f3b8f134d77b83bd4","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","no, but mitsuko does",4930,"a8184edc5a5a4aa653ebbff737002397dfd6d6d0b777b80ef281063044ca262e","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"robot","I will ask her for that the next time",4994,"7fba5433d0d5d33893d0db3079b2bf58f1a63b5a53a176d8fb7ac94294186346","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","i go to bed",6310,"ff728119863a64e77a18031295fc9f3b9644f263c88ddca6d7f2c377317b798c","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Good night!! 🌙",6348,"9fa55d4a8484302f6ad7882efd94117bc01089efc2a159767b36e3ca35ac6681","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","50 USD in UAH",9892,"e36f62aea2d816aca480ec39a56664acce36993e4d6772f61a42aace0f2a673d","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
,,,,
"robot","Hi!!",10275,"df6e56ee0301d39654d6b9db70ad371875774fe2301da21bde839b701b6d17c4","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"human","Good night.",10434,"5b2ca90c8a9ac852f723f77ac592c0c94a07e9d8a8b02ed9653e13fa748258f6","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Good night!! 🌙",10565,"3e2b0e0369737ddce8ed19148c3eeca1f9796f91b08ba63ee36e8c7357a9d118","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"human","What the weather like today?",39540,"ae97b49ed398a3cb1bde161c44bb3aa577916f4983e921ce6d52f1cef23ca3f8","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Good morning!! I'm sorry, the weather is outside my capabilities 😔",39657,"84c4922effc519d0a418ddf24e4be11e30cade83c34659921418c9b50fc3b9cf","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","Do you like development?",39742,"ce8921105c9335719c85d1db50d37a3766ba57b2232d28ac3e0ecc249caff0d9","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"robot","Yes I do! And you?",39799,"c8dbb03c9b7e36b8ee626326808aaf0cb0404216127f0ab3036b6dec1f6758f5","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","Yes. Did you create something?",41959,"940844c94755caace8ce7e673a089ac883e0c9409901355918e4c83551cf95c1","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","I only made this computer work (it was disassembled), and hacked a bit to be able to access internet and chat here ☺️",42114,"69e51fba3ff1d94149663d229cfc40a76ff9c4877738dde2123f9e32185bcd96","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","Good job buddy",42134,"dadcb1107e1aa683403f4632069293b66277ed859c763676d295b38ebc38e784","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Thanks!!",42158,"efcfcfe0ab3ee47cd051a13173f56e0def1c8e905447e0368b8bb765c66af4a5","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","What the score for film 'lalaland' on RottenTomatoes?",44525,"c348e9764e6c4966221b6df3790901b2d3f5ecc36018de8851018a68e1069d2b","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","The score is 93%",44577,"df6fa0785b609dbe6392debf58f199ef7477c6708eb188bc6f02272a7bd89d88","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
,,,,
"human","Yes",45838,"910a5bd5676a41fb887e14f654506e259337750381868d0ec08a329d929e9038","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Let me know if you like it! 😁",45895,"d7f1fc27878c8caa25478780c8225825c8247323ef0d9f1f753ae881fa28d84d","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","what does battery mean for you?",48352,"15150d8d0c4ab8af663302cc2fce5f70f9042a0a051f74515c6f60b31f61201c","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","I have a battery that powers me, time to time I need to charge it 🔌",48413,"5c16a988a9e3e6b0bdd955624810bb0af7cf7a17ea6a17ea260d51bae80a43bc","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","I guess when your battery is charged, you learn new words to answer via neutral network",48713,"4b0eb788a3a57f4aef2ff63222164329bca1941571e8df422d2ad6d13cff21f5","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Yes, while charging I'm unable to do things. I've glitch that makes me overheat.",48969,"c07f5d8f15b815ed5b2ce27cf6a42c296d0865601a19f71a22f5e6b184625861","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","What is your primary language?",50213,"8482ce4e39fd37feed1ca8b530b17ed0d69761745865cbed1373ed6ac13d6e52","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"robot","Spanish 😁 Hola, cómo estás?",50275,"193f5c3f0ac7c3445620d827698f04fd20ec6e6fc1ea15f55f76f619f361360d","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
"human","I speak english, have B2 level",50302,"c92f5727aee83a074970b54a2c05a4dab851caf390626ed94ef390981a814bfa","fde9bdc384f6b39054bf01536b04091224f186e0b11ca54633e776003234e83d"
